,state,county,Per Capita Income 2021,Adjusted Per Capita Personal Income 2021,Count of Associate Degrees,Count of Bachelor Degrees or Higher,Percent of No College,Percent of Associate Degrees,Percent of Bachelor Degrees of Higher,costIndex,Lat,Lng
235,NY,"Jefferson, NY",53130,35850.2,24088,15932,43.55000000000001,33.98,22.47,148.2,42.4811884,-74.6104276
236,NY,"Delaware, NY",48644,32823.21,9234,7261,49.75,28.13,22.12,148.2,41.761111,-75.002222
237,NY,"Cayuga, NY",51431,34703.78,18453,12220,44.849999999999994,33.18,21.97,148.2,42.9189555,-76.7263397
238,NY,"Genesee, NY",50662,34184.89,13512,9049,45.45,32.67,21.88,148.2,42.0470457,-78.2481994
239,NY,"Seneca, NY",47269,31895.41,7218,5267,49.41,29.25,21.34,148.2,42.8275905,-77.0685976
240,NY,"Herkimer, NY",51946,35051.28,14328,9238,46.120000000000005,32.76,21.12,148.2,43.0256259,-74.9859889
241,NY,"Franklin, NY",48658,32832.66,10503,7366,49.75000000000001,29.54,20.71,148.2,42.3406373,-75.1651689
242,NY,"Bronx, NY",46834,31601.89,236108,188933,54.31,25.38,20.31,148.2,40.8466508,-73.8785937
243,NY,"Washington, NY",49202,33199.73,12703,9031,51.480000000000004,28.36,20.16,148.2,41.786667,-73.681389
244,NY,"Oswego, NY",48574,32775.98,25259,16082,48.38000000000001,31.54,20.08,148.2,43.4547284,-76.5095967
245,NY,"Cattaraugus, NY",46775,31562.08,16143,10496,49.47,30.62,19.91,148.2,42.329229,-78.86809
246,NY,"Hamilton, NY",54556,36812.42,1098,692,48.629999999999995,31.51,19.86,148.2,42.8268798,-75.5444159
247,NY,"Chenango, NY",50568,34121.46,9987,6475,51.769999999999996,29.26,18.97,148.2,42.197622,-75.8979428
248,NY,"Montgomery, NY",48821,32942.65,11654,6379,47.260000000000005,34.08,18.66,148.2,41.5275938,-74.236816
249,NY,"Lewis, NY",54629,36861.67,5233,3370,53.17999999999999,28.48,18.34,148.2,44.275196,-73.565826
250,NY,"Fulton, NY",51558,34789.47,13103,7031,47.83,33.95,18.22,148.2,55.4370735,-2.6248492
251,NY,"Wyoming, NY",49062,33105.26,9511,5292,49.650000000000006,32.35,18.0,148.2,42.8264498,-78.0897329
252,NY,"Orleans, NY",46322,31256.41,9133,4832,52.86,30.83,16.31,148.2,44.1710943,-75.9480324
253,NC,"Orange, NC",74994,78363.64,17907,55545,19.529999999999994,19.62,60.85,95.7,35.1296112,-78.5222311
254,NC,"Wake, NC",71205,74404.39,180759,395000,21.29999999999999,24.71,53.99,95.7,35.7800445,-78.6666281
255,NC,"Durham, NC",60330,63040.75,49198,108453,28.1,22.44,49.46,95.7,35.996653,-78.9018053
256,NC,"Mecklenburg, NC",71836,75063.74,207420,338590,26.090000000000003,28.08,45.83,95.7,35.244022,-80.93627117001928
257,NC,"Chatham, NC",75624,79021.94,13828,23516,30.620000000000005,25.69,43.69,95.7,35.7187873,-79.1538601
258,NC,"Watauga, NC",46766,48867.29,8795,13965,30.360000000000007,26.91,42.73,95.7,35.183173,-83.382754
259,NC,"New Hanover, NC",57693,60285.27,49504,67230,26.67000000000001,31.1,42.23,95.7,34.2751052,-77.8818627
260,NC,"Buncombe, NC",57895,60496.34,52030,79322,31.459999999999994,27.15,41.39,95.7,35.563894000000005,-82.63299417705103
261,NC,"Moore, NC",60775,63505.75,22987,27871,29.340000000000003,31.94,38.72,95.7,35.3054614,-79.4761236
262,NC,"Dare, NC",68887,71982.24,9410,10558,27.46999999999999,34.18,38.35,95.7,35.6333866,-75.6869011
263,NC,"Guilford, NC",54651,57106.58,104962,130366,33.93,29.47,36.6,95.7,36.0768027,-79.8980907
264,NC,"Union, NC",63777,66642.63,45279,54397,34.03,29.97,36.0,95.7,36.333766,-77.0241271
265,NC,"Forsyth, NC",56378,58911.18,76354,86341,36.07,30.0,33.93,95.7,36.065713450000004,-80.3285990155299
266,NC,"Transylvania, NC",52252,54599.79,8467,8811,33.66000000000001,32.51,33.83,95.7,35.1982216,-82.7724889
267,NC,"Cabarrus, NC",53647,56057.47,44505,47123,34.82,31.66,33.52,95.7,35.2370876,-80.5417335
268,NC,"Polk, NC",59482,62154.65,5311,5265,34.33000000000001,32.98,32.69,95.7,35.2779217,-82.176176
269,NC,"Pitt, NC",53200,55590.39,36044,35349,35.19,32.72,32.09,95.7,35.6506962,-77.3662528
270,NC,"Henderson, NC",52634,54998.96,29607,27352,34.34,34.13,31.53,95.7,36.3295905,-78.3991638
271,NC,"Madison, NC",43064,44998.96,4142,4694,43.370000000000005,26.55,30.08,95.7,36.385422,-79.9594689
272,NC,"Iredell, NC",60791,63522.47,40843,36698,37.23,33.06,29.71,95.7,33.9332275,-78.5911234
273,NC,"Brunswick, NC",55361,57848.48,36485,32133,37.06,33.47,29.47,95.7,34.2867996,-78.7011356
274,NC,"Pender, NC",48665,50851.62,14059,12616,38.75,32.28,28.97,95.7,36.3104307,-77.592753
275,NC,"Carteret, NC",60741,63470.22,20144,15036,33.230000000000004,38.23,28.54,95.7,34.77588015,-76.87718718839085
276,NC,"Jackson, NC",43362,45310.34,8822,7968,40.089999999999996,31.48,28.43,95.7,36.3896747,-77.4214855
277,NC,"Haywood, NC",49639,51869.38,16024,12970,37.790000000000006,34.38,27.83,95.7,35.6201515,-79.0639047
278,NC,"Clay, NC",43300,45245.56,2889,2347,39.68,33.28,27.04,95.7,36.2426458,-78.5877789
279,NC,"Cumberland, NC",46992,49103.45,82099,53183,34.86,39.53,25.61,95.7,35.004886,-78.9672507
280,NC,"Alamance, NC",48118,50280.04,38224,28301,40.44,34.22,25.34,95.7,36.0351361,-79.4858549
281,NC,"Currituck, NC",57320,59895.51,6682,4913,40.43000000000001,34.33,25.24,95.7,36.4498773,-76.0154824
282,NC,"Craven, NC",54135,56567.4,25842,16899,36.900000000000006,38.15,24.95,95.7,35.6284724,-80.3317223
283,NC,"Davie, NC",57591,60178.68,10141,7397,42.410000000000004,33.3,24.29,95.7,35.9375154,-80.5464948
284,NC,"Johnston, NC",48950,51149.43,49507,32484,39.53,36.51,23.96,95.7,35.507622850000004,-78.31964840427275
285,NC,"Macon, NC",48875,51071.06,8699,6349,43.400000000000006,32.72,23.88,95.7,36.4387585,-78.0838809
286,NC,"Granville, NC",46504,48593.52,13343,10103,44.769999999999996,31.43,23.8,95.7,36.3210127,-78.6593963
287,NC,"Avery, NC",43022,44955.07,4165,3171,45.27000000000001,31.07,23.66,95.7,35.03740345,-80.75764294668527
288,NC,"Onslow, NC",50869,53154.65,42018,25116,36.980000000000004,39.44,23.58,95.7,34.7820429,-77.40051760278354
289,NC,"Pasquotank, NC",47034,49147.34,9199,6342,42.900000000000006,33.8,23.3,95.7,36.2673789,-76.3385487
290,NC,"Lincoln, NC",55368,57855.8,21310,14036,41.94,35.0,23.06,95.7,35.4866424,-81.2062724
291,NC,"Catawba, NC",53333,55729.36,36522,25387,43.769999999999996,33.17,23.06,95.7,35.7073558,-81.0756345
292,NC,"Mitchell, NC",43973,45948.8,3783,2464,44.0,33.91,22.09,95.7,36.0001181,-82.1349028
293,NC,"Harnett, NC",43484,45437.83,32498,19342,40.8,37.11,22.09,95.7,35.3454392,-78.7922429
294,NC,"Gaston, NC",48508,50687.57,51031,33981,44.83,33.12,22.05,95.7,36.5004281,-77.6449804
295,NC,"Cherokee, NC",40485,42304.08,7372,4805,44.60000000000001,33.54,21.86,95.7,35.4766377,-83.3189781
296,NC,"Chowan, NC",50460,52727.27,3144,2307,48.75,29.56,21.69,95.7,36.266545,-76.6677262
297,NC,"Pamlico, NC",53355,55752.35,3736,2152,41.089999999999996,37.38,21.53,95.7,35.0848861,-76.634929
298,NC,"Nash, NC",50714,52992.69,20428,13842,47.57,31.25,21.18,95.7,35.9792779,-77.84735049466983
299,NC,"Franklin, NC",44996,47017.76,16913,10046,43.22,35.62,21.16,95.7,35.1823171,-83.3815429
300,NC,"Alleghany, NC",45206,47237.2,2571,1768,49.05,30.19,20.76,95.7,36.5029951,-81.1340843
301,NC,"Beaufort, NC",54165,56598.75,12242,7113,43.65,35.64,20.71,95.7,34.7180601,-76.6591587
302,NC,"Swain, NC",49421,51641.59,3204,2018,46.58999999999999,32.77,20.64,95.7,35.45819,-83.466275
303,NC,"Lee, NC",49136,51343.78,15315,8483,42.519999999999996,36.99,20.49,95.7,35.4691746,-79.1547643
304,NC,"Yancey, NC",41892,43774.29,4174,2706,48.38000000000001,31.32,20.3,95.7,35.798002,-79.087763
305,NC,"Ashe, NC",44203,46189.13,7222,4124,44.87,35.09,20.04,95.7,36.4393554,-81.5076569
306,NC,"Wilson, NC",48642,50827.59,16108,11154,51.03999999999999,28.93,20.03,95.7,35.7212689,-77.9155395
307,NC,"Camden, NC",55457,57948.8,2702,1524,44.82,35.28,19.9,95.7,36.3284897,-76.1718764
308,NC,"Rowan, NC",46763,48864.16,32638,19334,46.66,33.5,19.84,95.7,34.5129458,-78.2711102
309,NC,"Wayne, NC",49881,52122.26,29159,16330,44.800000000000004,35.38,19.82,95.7,35.39845225,-77.97114538174846
310,NC,"Perquimans, NC",51577,53894.46,3688,1992,44.22,36.22,19.56,95.7,36.1739896,-76.4254832
311,NC,"Cleveland, NC",45544,47590.39,21579,13135,48.47,32.03,19.5,95.7,35.7331953,-80.6770111
312,NC,"Rutherford, NC",42376,44280.04,16253,9247,47.05,33.75,19.2,95.7,35.645118,-78.72077040530671
313,NC,"Davidson, NC",48086,50246.6,39917,22226,47.10000000000001,33.98,18.92,95.7,35.4992614,-80.8485218
314,NC,"McDowell, NC",42960,44890.28,11404,6109,47.28,34.33,18.39,95.7,35.6414327,-81.9862911
315,NC,"Hoke, NC",41652,43523.51,13977,6472,41.99,39.65,18.36,95.7,35.7334952,-76.8152226
316,NC,"Bladen, NC",47567,49704.28,8161,4344,47.7,34.13,18.17,95.7,34.6584482,-78.7266293
317,NC,"Surry, NC",46963,49073.15,16750,9103,49.269999999999996,32.87,17.86,95.7,35.49155,-76.85105
318,NC,"Richmond, NC",44562,46564.26,10603,5443,47.519999999999996,34.68,17.8,95.7,-31.413056,23.943611
319,NC,"Stanly, NC",46827,48931.03,16040,7679,45.540000000000006,36.83,17.63,95.7,35.3235477,-80.2391366
320,NC,"Vance, NC",44399,46393.94,9269,5288,51.760000000000005,30.72,17.52,95.7,36.3747423,-78.4140945
321,NC,"Burke, NC",44798,46810.87,22379,11037,49.32000000000001,33.94,16.74,95.7,35.74470235,-81.68730807981271
322,NC,"Montgomery, NC",46916,49024.03,5828,3108,53.099999999999994,30.59,16.31,95.7,35.3299572,-79.8979019
323,NC,"Edgecombe, NC",45069,47094.04,10494,5879,54.879999999999995,28.92,16.2,95.7,34.4629453,-77.5949717
324,NC,"Randolph, NC",45777,47833.86,32344,16071,51.44,32.44,16.12,95.7,35.6882029,-79.82817770798805
325,NC,"Wilkes, NC",46169,48243.47,16719,7888,50.05,33.94,16.01,95.7,36.1998247,-81.1341351
326,NC,"Hertford, NC",41973,43858.93,5579,2654,50.36,33.64,16.0,95.7,36.190158,-76.4660519
327,NC,"Caldwell, NC",43856,45826.54,19149,9369,51.78,32.38,15.84,95.7,36.189863,-79.0172325
328,NC,"Caswell, NC",42247,44145.25,5375,2609,51.61,32.58,15.81,95.7,36.4035101,-79.3357315
329,NC,"Person, NC",46879,48985.37,10328,4444,47.78,36.51,15.71,95.7,36.3967816,-78.9882995
330,NC,"Lenoir, NC",50363,52625.91,13195,6097,50.900000000000006,33.58,15.52,95.7,35.9140196,-81.5389849
331,NC,"Scotland, NC",42171,44065.83,7519,3665,52.7,31.8,15.5,95.7,34.8628902,-79.4903372
332,NC,"Warren, NC",38740,40480.67,4373,2224,54.519999999999996,30.15,15.33,95.7,36.3901694,-78.1052123
333,NC,"Rockingham, NC",45049,47073.15,22485,10019,50.61,34.17,15.22,95.7,34.9393201,-79.7739457
334,NC,"Northampton, NC",46742,48842.22,4089,2263,57.59,27.3,15.11,95.7,35.9507063,-78.4757235947192
335,NC,"Martin, NC",43176,45115.99,5460,2482,51.64,33.25,15.11,95.7,35.779404,-78.765962
336,NC,"Halifax, NC",44948,46967.61,9755,5291,58.26,27.06,14.68,95.7,36.3286329,-77.5897391
337,NC,"Duplin, NC",51968,54303.03,13070,5838,52.84,32.6,14.56,95.7,34.9464988,-77.9320171
338,NC,"Bertie, NC",48377,50550.68,3949,2074,57.86000000000001,27.63,14.51,95.7,36.0608505,-76.9747965
339,NC,"Sampson, NC",45841,47900.73,13394,6132,54.04,31.53,14.43,95.7,34.727756,-78.2018701
340,NC,"Alexander, NC",46513,48602.93,7863,3826,56.53,29.24,14.23,95.7,35.70247,-82.61882
341,NC,"Jones, NC",50245,52502.61,2316,1017,53.440000000000005,32.35,14.21,95.7,35.2898918,-76.689095
342,NC,"Robeson, NC",41780,43657.26,25935,11970,55.550000000000004,30.41,14.04,95.7,34.6485079,-79.0954942
343,NC,"Stokes, NC",46159,48233.02,10496,4503,55.48,31.15,13.37,95.7,35.7165488,-77.2646852
344,NC,"Graham, NC",43178,45118.08,2121,819,52.279999999999994,34.43,13.29,95.7,36.0690258,-79.4005756
345,NC,"Yadkin, NC",46172,48246.6,9893,3475,50.349999999999994,36.74,12.91,95.7,35.7212499,-80.3989449
346,NC,"Columbus, NC",44729,46738.77,13153,5068,53.64999999999999,33.46,12.89,95.7,35.2531698,-82.1970584
347,NC,"Washington, NC",46846,48950.89,2919,1058,51.739999999999995,35.42,12.84,95.7,35.5493702,-77.0535574
348,NC,"Gates, NC",50100,52351.1,3128,1045,50.25,37.29,12.46,95.7,36.5034867,-76.7691236
349,NC,"Anson, NC",47744,49889.24,5364,1952,58.52,30.41,11.07,95.7,34.9705848,-80.0958187
350,NC,"Tyrrell, NC",47379,49507.84,873,322,60.81999999999999,28.62,10.56,95.7,35.8217079,-76.2126146
351,NC,"Hyde, NC",49175,51384.54,1191,402,58.550000000000004,30.99,10.46,95.7,35.3935017,-76.1253302
352,NC,"Greene, NC",39564,41341.69,5121,1561,55.57,34.05,10.38,95.7,35.481724,-77.6728536
353,TN,"Williamson, TN",107698,121008.99,32995,91780,17.800000000000004,21.74,60.46,89.0,35.9184058,-86.8379528
354,TN,"Davidson, TN",82087,92232.58,119718,207439,31.659999999999997,25.01,43.33,89.0,36.5681234,-85.0224493
355,TN,"Knox, TN",59934,67341.57,88877,121308,32.79,28.42,38.79,89.0,35.9544426,-83.9258929
356,TN,"Wilson, TN",59229,66549.44,28170,33591,36.089999999999996,29.15,34.76,89.0,36.1466658,-86.3119998
357,TN,"Hamilton, TN",60089,67515.73,79086,85630,35.96,30.75,33.29,89.0,36.4987144,-82.2615242
358,TN,"Rutherford, TN",49411,55517.98,65484,66663,35.43,32.0,32.57,89.0,36.1275674,-88.9858988
359,TN,"Shelby, TN",59212,66530.34,180828,199289,38.26,29.37,32.37,89.0,35.03253545,-90.18993063159849
360,TN,"Washington, TN",52089,58526.97,24713,28719,39.92000000000001,27.79,32.29,89.0,35.53451,-84.90717
361,TN,"Montgomery, TN",48104,54049.44,46793,37475,33.839999999999996,36.74,29.42,89.0,35.4653518,-88.1564234
362,TN,"Sumner, TN",59105,66410.11,40548,36951,40.0,31.39,28.61,89.0,36.4496718,-86.4685413
363,TN,"Loudon, TN",60642,68137.08,11407,10663,43.58,29.16,27.26,89.0,35.7410117,-84.336174
364,TN,"Putnam, TN",47536,53411.24,12371,13517,49.39999999999999,24.18,26.42,89.0,36.1379872,-85.4553784
365,TN,"Madison, TN",51004,57307.87,18465,16995,45.879999999999995,28.18,25.94,89.0,36.2561646,-86.7138861
366,TN,"Blount, TN",52596,59096.63,27898,23328,45.94,29.44,24.62,89.0,35.6719722,-83.9314465
367,TN,"Sullivan, TN",50418,56649.44,33234,28220,46.67,28.84,24.49,89.0,36.4966673,-82.286903
368,TN,"Maury, TN",52041,58473.03,20728,15735,44.46000000000001,31.57,23.97,89.0,35.6285992,-87.0736684
369,TN,"Bradley, TN",46409,52144.94,22918,17189,45.19000000000001,31.32,23.49,89.0,35.2120247,-84.86980115097569
370,TN,"Anderson, TN",50901,57192.13,17231,12495,45.71,31.47,22.82,89.0,34.9939719,-85.9030336
371,TN,"Fayette, TN",68153,76576.4,9585,6764,45.64,31.87,22.49,89.0,35.1739357,-89.4175416
372,TN,"Coffee, TN",46299,52021.35,10504,8093,51.349999999999994,27.48,21.17,89.0,35.4906115,-86.069633
373,TN,"Franklin, TN",45975,51657.3,7272,5998,54.01,25.2,20.79,89.0,35.925206,-86.8689419
374,TN,"Cheatham, TN",54069,60751.69,7788,5854,52.230000000000004,27.27,20.5,89.0,36.2444954,-87.0967857
375,TN,"Robertson, TN",51097,57412.36,13511,9922,51.82,27.78,20.4,89.0,35.2656375,-88.7186641
376,TN,"Weakley, TN",45366,50973.03,5028,4279,56.82,23.33,19.85,89.0,35.2645241,-87.1886241
377,TN,"Moore, TN",48015,53949.44,1165,905,55.69999999999999,24.93,19.37,89.0,35.2835629,-86.3411514
378,TN,"Lincoln, TN",48683,54700.0,5800,4592,56.660000000000004,24.19,19.15,89.0,35.015087,-86.507493
379,TN,"Roane, TN",49972,56148.31,12990,7522,47.94999999999999,32.96,19.09,89.0,35.84857,-84.5225522
380,TN,"DeKalb, TN",47634,53521.35,3205,2716,58.73,22.34,18.93,89.0,35.9804643,-85.83965
381,TN,"Carroll, TN",40502,45507.87,4945,3622,55.650000000000006,25.6,18.75,89.0,35.9631851,-88.4487987
382,TN,"Dyer, TN",51559,57931.46,7865,4685,50.230000000000004,31.19,18.58,89.0,36.0667348,-88.9939549
383,TN,"Carter, TN",40739,45774.16,12101,7797,52.870000000000005,28.66,18.47,89.0,36.412891,-82.0804034
384,TN,"Sevier, TN",49012,55069.66,22143,12838,50.19,31.53,18.28,89.0,35.8047065,-83.5291901
385,TN,"Stewart, TN",48205,54162.92,2465,1768,56.31,25.44,18.25,89.0,36.3206104,-87.8414143
386,TN,"Bedford, TN",46083,51778.65,8017,5905,57.230000000000004,24.63,18.14,89.0,11.3493093,76.8011024
387,TN,"Hamblen, TN",45234,50824.72,11775,8018,55.39000000000001,26.54,18.07,89.0,36.2068067,-83.267995
388,TN,"Giles, TN",43321,48675.28,5083,3717,57.510000000000005,24.54,17.95,89.0,35.2178285,-87.0296239
389,TN,"Gibson, TN",46449,52189.89,9801,5984,52.730000000000004,29.35,17.92,89.0,35.8753458,-88.846728
390,TN,"Henry, TN",49852,56013.48,5325,4134,59.45,22.83,17.72,89.0,36.2039488,-88.4197705
391,TN,"Jefferson, TN",44330,49808.99,11769,6790,52.03,30.42,17.55,89.0,35.8945097,-85.7110932
392,TN,"Cumberland, TN",44295,49769.66,14019,8035,51.96000000000001,30.54,17.5,89.0,35.953805,-84.9748195
393,TN,"Claiborne, TN",42542,47800.0,5948,3975,56.56000000000001,26.04,17.4,89.0,36.4673161,-83.6786377
394,TN,"Smith, TN",48602,54608.99,3541,2385,57.36,25.48,17.16,89.0,35.8092329,-88.539775
395,TN,"Dickson, TN",50218,56424.72,10450,6366,54.690000000000005,28.16,17.15,89.0,36.0766534,-87.3870096
396,TN,"McMinn, TN",43715,49117.98,11227,6430,53.36999999999999,29.65,16.98,89.0,35.444223,-84.624875
397,TN,"Tipton, TN",49219,55302.25,14194,7015,48.720000000000006,34.32,16.96,89.0,35.4136951,-89.8198058
398,TN,"Hawkins, TN",41436,46557.3,11433,6886,55.550000000000004,27.74,16.71,89.0,36.5457745,-82.6546277
399,TN,"Fentress, TN",40402,45395.51,3026,2199,60.459999999999994,22.9,16.64,89.0,36.41508,-85.041848
400,TN,"Rhea, TN",42174,47386.52,6238,3731,55.620000000000005,27.77,16.61,89.0,35.6123863,-84.9347264
401,TN,"Hardin, TN",45053,50621.35,4521,3064,59.150000000000006,24.35,16.5,89.0,35.2998,-88.12364
402,TN,"Unicoi, TN",43044,48364.04,4275,2218,51.92999999999999,31.65,16.42,89.0,36.1953862,-82.3495818
403,TN,"Cannon, TN",44419,49908.99,2255,1681,61.760000000000005,21.91,16.33,89.0,35.8044159,-86.0512075
404,TN,"Marshall, TN",47446,53310.11,7233,3783,52.730000000000004,31.04,16.23,89.0,36.5728768,-82.66099
405,TN,"Greene, TN",41796,46961.8,12887,8034,58.17999999999999,25.76,16.06,89.0,36.1698443,-82.8766356
406,TN,"Chester, TN",41568,46705.62,3046,1798,57.06,27.0,15.94,89.0,35.4265564,-88.6009817
407,TN,"Obion, TN",48493,54486.52,4986,3313,61.199999999999996,23.31,15.49,89.0,36.2589567,-89.1917353
408,TN,"Monroe, TN",42276,47501.12,9677,5082,55.459999999999994,29.2,15.34,89.0,36.4370083,-85.2424622
409,TN,"Crockett, TN",49729,55875.28,2726,1493,57.08,27.73,15.19,89.0,36.2981215,-89.0428435
410,TN,"Humphreys, TN",44127,49580.9,2944,1922,62.66,22.59,14.75,89.0,36.018558,-87.7721645
411,TN,"Sequatchie, TN",43709,49111.24,2968,1604,58.22,27.12,14.66,89.0,35.1156326,-85.5935781
412,TN,"Decatur, TN",48912,54957.3,2300,1212,58.51,27.17,14.32,89.0,35.5147939,-84.7902223
413,TN,"Lawrence, TN",41310,46415.73,7805,4092,59.7,26.44,13.86,89.0,35.6486823,-88.7906131
414,TN,"Warren, TN",41296,46400.0,6607,3837,62.82000000000001,23.52,13.66,89.0,35.2384198,-89.442852
415,TN,"Henderson, TN",44357,49839.33,5025,2649,60.66,25.76,13.58,89.0,35.4392435,-88.6414411
416,TN,"Pickett, TN",45308,50907.87,1012,521,60.22,26.26,13.52,89.0,36.5559316,-84.79626109128259
417,TN,"Houston, TN",39128,43964.04,1384,778,62.77,23.83,13.4,89.0,35.2414681,-87.9178052
418,TN,"Grundy, TN",39349,44212.36,2098,1262,64.38000000000001,22.24,13.38,89.0,35.3697894,-85.7106606
419,TN,"McNairy, TN",38354,43094.38,4719,2392,61.15,25.78,13.07,89.0,35.3120246,-88.6272722
420,TN,"Clay, TN",40338,45323.6,1103,722,67.16000000000001,19.85,12.99,89.0,36.5125924,-85.5323062
421,TN,"Campbell, TN",42471,47720.22,7866,3720,59.67,27.38,12.95,89.0,36.0820069,-85.5360883
422,TN,"Grainger, TN",41569,46706.74,4393,2172,61.160000000000004,25.99,12.85,89.0,36.2810821,-83.5107018
423,TN,"Benton, TN",40963,46025.84,2785,1510,63.489999999999995,23.67,12.84,89.0,35.1742411,-84.6535468
424,TN,"White, TN",40770,45808.99,5326,2432,59.620000000000005,27.72,12.66,89.0,35.23964235,-89.50814834105114
425,TN,"Polk, TN",39180,44022.47,4345,1570,52.419999999999995,34.95,12.63,89.0,36.3081218,-89.1178448
426,TN,"Overton, TN",40959,46021.35,3346,1961,66.14999999999999,21.34,12.51,89.0,35.2470321,-89.9956448
427,TN,"Marion, TN",46559,52313.48,5790,2556,59.25,28.27,12.48,89.0,36.5403579,-83.927144
428,TN,"Johnson, TN",37936,42624.72,3738,1612,60.410000000000004,27.66,11.93,89.0,35.6722958,-84.5624337
429,TN,"Jackson, TN",38953,43767.42,1980,1024,65.84,22.52,11.64,89.0,35.6144446,-88.8177418
430,TN,"Trousdale, TN",36454,40959.55,2301,903,58.879999999999995,29.53,11.59,89.0,36.3975473,-86.4022145
431,TN,"Haywood, TN",41503,46632.58,3104,1385,62.96,25.61,11.43,89.0,35.5675653,-89.287824
432,TN,"Bledsoe, TN",33675,37837.08,2654,1342,65.99,22.59,11.42,89.0,36.5155994,-86.2655447
433,TN,"Morgan, TN",39005,43825.84,3778,1778,64.44,24.18,11.38,89.0,36.1372409,-84.629496
434,TN,"Cocke, TN",40384,45375.28,5837,2946,66.32000000000001,22.38,11.3,89.0,35.9467093,-83.103978
435,TN,"Union, TN",40349,45335.96,3363,1541,64.81,24.13,11.06,89.0,35.584799,-89.11951
436,TN,"Hancock, TN",34135,38353.93,1348,505,60.84,28.49,10.67,89.0,36.2836689,-88.3111549
437,TN,"Wayne, TN",35726,40141.57,3165,1330,64.18,25.22,10.6,89.0,35.2499093,-87.8084373
438,TN,"Hardeman, TN",35485,39870.79,4476,1913,64.91,24.58,10.51,89.0,35.1743058,-88.9963359
439,TN,"Meigs, TN",39452,44328.09,2595,914,60.730000000000004,29.04,10.23,89.0,35.51017,-84.8109718
440,TN,"Lewis, TN",41476,46602.25,2467,867,61.080000000000005,28.8,10.12,89.0,35.5291497,-87.4950257
441,TN,"Lake, TN",29534,33184.27,1134,570,69.74,20.14,10.12,89.0,36.234606299999996,-89.65944914088351
442,TN,"Lauderdale, TN",39733,44643.82,4239,1696,66.36,24.03,9.61,89.0,35.7579793,-89.6175055
443,TN,"Hickman, TN",41689,46841.57,4366,1668,65.88,24.69,9.43,89.0,36.1439464,-85.9405429
444,TN,"Scott, TN",37333,41947.19,3646,1386,66.66999999999999,24.15,9.18,89.0,35.6547942,-84.7510532
445,TN,"Macon, TN",39669,44571.91,3854,1453,67.12,23.88,9.0,89.0,35.1531441,-89.4897984
446,TN,"Perry, TN",38404,43150.56,1308,480,67.78999999999999,23.56,8.65,89.0,35.6337989,-87.8498777
